time,loss,mse_loss,val_loss,val_mse_loss,lr
1.2846400737762451,-2.241,0.004,7.407,1.091,2.5453e-06
1.151526927947998,-2.234,0.003,7.406,1.091,2.4473e-06
1.1515257358551025,-2.273,0.005,7.405,1.090,2.3511e-06
1.152193546295166,-2.245,0.003,7.399,1.090,2.2569e-06
1.1512622833251953,-2.215,0.004,7.388,1.089,2.1645e-06
1.1518280506134033,-2.223,0.004,7.383,1.088,2.0740e-06
1.1519577503204346,-2.284,0.003,7.378,1.088,1.9854e-06
1.1529080867767334,-2.217,0.004,7.378,1.087,1.8987e-06
1.151644229888916,-2.360,0.002,7.374,1.087,1.8139e-06
1.1514370441436768,-2.307,0.003,7.374,1.087,1.7310e-06
1.1545066833496094,-2.260,0.004,7.373,1.087,1.6500e-06
1.1523559093475342,-2.238,0.003,7.367,1.086,1.5709e-06
1.1521356105804443,-2.253,0.003,7.373,1.087,1.4938e-06
1.153362512588501,-2.269,0.003,7.372,1.087,1.4185e-06
1.1526257991790771,-2.252,0.004,7.379,1.087,1.3452e-06
1.1536750793457031,-2.311,0.002,7.379,1.087,1.2738e-06
1.1534442901611328,-2.319,0.003,7.384,1.088,1.2043e-06
1.1532721519470215,-2.274,0.004,7.392,1.088,1.1367e-06
1.152811050415039,-2.228,0.005,7.386,1.088,1.0711e-06
1.1522362232208252,-2.297,0.003,7.392,1.088,1.0073e-06
1.3189809322357178,-2.219,0.004,7.396,1.088,9.4557e-07
1.1513736248016357,-2.194,0.004,7.397,1.088,8.8574e-07
1.151421070098877,-2.243,0.003,7.396,1.088,8.2784e-07
1.1515552997589111,-2.222,0.003,7.399,1.088,7.7188e-07
1.1518666744232178,-2.246,0.002,7.395,1.088,7.1787e-07
1.1523714065551758,-2.256,0.004,7.406,1.089,6.6580e-07
1.1520111560821533,-2.316,0.002,7.409,1.089,6.1568e-07
1.153444766998291,-2.291,0.002,7.405,1.089,5.6751e-07
1.1531028747558594,-2.264,0.002,7.406,1.089,5.2129e-07
1.1514551639556885,-2.321,0.003,7.408,1.089,4.7703e-07
1.3513975143432617,-2.237,0.004,7.413,1.090,4.3472e-07
1.1519057750701904,-2.348,0.002,7.413,1.090,3.9436e-07
1.1516029834747314,-2.174,0.006,7.415,1.090,3.5597e-07
1.1513869762420654,-2.319,0.003,7.413,1.090,3.1953e-07
1.1522367000579834,-2.295,0.002,7.413,1.089,2.8506e-07
1.152031660079956,-2.252,0.004,7.410,1.089,2.5255e-07
1.1517860889434814,-2.312,0.003,7.408,1.089,2.2200e-07
1.1533927917480469,-2.277,0.003,7.409,1.089,1.9342e-07
1.1533558368682861,-2.227,0.003,7.418,1.090,1.6680e-07
1.1529760360717773,-2.295,0.003,7.411,1.090,1.4215e-07
1.2876265048980713,-2.313,0.002,7.412,1.090,1.1947e-07
1.1556344032287598,-2.207,0.005,7.410,1.090,9.8763e-08
1.1539862155914307,-2.334,0.002,7.412,1.090,8.0022e-08
1.1564595699310303,-2.269,0.003,7.413,1.090,6.3252e-08
1.1524412631988525,-2.256,0.003,7.411,1.090,4.8453e-08
1.1530871391296387,-2.312,0.002,7.419,1.090,3.5626e-08
1.1520633697509766,-2.307,0.003,7.414,1.090,2.4772e-08
1.15269136428833,-2.280,0.002,7.412,1.090,1.5891e-08
1.1536452770233154,-2.165,0.009,7.410,1.090,8.9824e-09
1.156336784362793,-2.323,0.002,7.413,1.090,4.0478e-09
1.1533377170562744,-2.264,0.004,7.412,1.090,1.0870e-09
1.1541504859924316,-2.291,0.003,6.886,1.053,1.0000e-04
1.1524865627288818,-2.181,0.004,6.985,1.079,9.9999e-05
1.152287244796753,-2.148,0.004,7.641,1.146,9.9996e-05
1.151731252670288,-2.124,0.005,8.017,1.177,9.9991e-05
1.152813196182251,-2.124,0.007,7.660,1.127,9.9984e-05
1.1643288135528564,-2.209,0.006,7.827,1.130,9.9975e-05
1.1545767784118652,-1.985,0.008,8.103,1.157,9.9964e-05
1.1541433334350586,-2.113,0.007,7.257,1.086,9.9952e-05
1.1547064781188965,-2.164,0.006,6.176,0.984,9.9937e-05
1.3266432285308838,-2.217,0.004,5.665,0.925,9.9920e-05
1.1528234481811523,-1.892,0.011,6.269,0.983,9.9901e-05
1.1543359756469727,-2.087,0.007,7.108,1.062,9.9881e-05
1.1524460315704346,-2.186,0.005,7.794,1.122,9.9858e-05
1.1520271301269531,-2.237,0.004,8.345,1.165,9.9833e-05
1.1527109146118164,-2.147,0.006,8.749,1.196,9.9807e-05
1.1529309749603271,-2.133,0.007,8.926,1.215,9.9778e-05
1.1535556316375732,-2.068,0.005,7.712,1.135,9.9748e-05
1.1551637649536133,-2.198,0.005,6.643,1.060,9.9715e-05
1.1555681228637695,-2.146,0.005,6.154,1.021,9.9681e-05
1.1528799533843994,-2.112,0.006,6.348,1.039,9.9644e-05
1.1524856090545654,-2.051,0.012,7.330,1.117,9.9606e-05
1.153817892074585,-2.177,0.006,7.828,1.143,9.9565e-05
1.1526596546173096,-2.212,0.004,7.873,1.132,9.9523e-05
1.1520447731018066,-2.304,0.003,7.769,1.108,9.9479e-05
1.1523873805999756,-2.165,0.004,7.955,1.121,9.9433e-05
1.1535093784332275,-2.149,0.004,8.065,1.130,9.9384e-05
1.1528503894805908,-2.176,0.006,7.651,1.084,9.9334e-05
1.1532375812530518,-2.241,0.004,7.064,1.034,9.9282e-05
1.1538240909576416,-2.175,0.007,6.760,1.021,9.9228e-05
1.281571388244629,-2.177,0.005,6.977,1.051,9.9172e-05
1.1527059078216553,-2.203,0.005,7.225,1.077,9.9114e-05
1.1559906005859375,-2.096,0.006,7.602,1.107,9.9055e-05
1.1543080806732178,-2.235,0.003,8.032,1.137,9.8993e-05
1.1531643867492676,-2.148,0.008,8.051,1.137,9.8929e-05
1.1527585983276367,-1.959,0.013,7.984,1.149,9.8863e-05
1.1531178951263428,-2.185,0.004,8.097,1.168,9.8796e-05
1.1539511680603027,-2.182,0.006,7.745,1.138,9.8726e-05
1.1522116661071777,-2.260,0.004,7.710,1.129,9.8655e-05
1.1549391746520996,-2.126,0.006,7.709,1.120,9.8582e-05
1.1537840366363525,-2.115,0.004,7.924,1.129,9.8506e-05
1.1534221172332764,-2.197,0.003,7.840,1.117,9.8429e-05
1.153090000152588,-2.194,0.005,7.715,1.110,9.8350e-05
1.1548244953155518,-2.283,0.003,7.731,1.110,9.8269e-05
1.1524770259857178,-2.106,0.009,7.996,1.137,9.8186e-05
1.1579573154449463,-2.199,0.004,8.037,1.138,9.8101e-05
1.1526858806610107,-2.085,0.007,7.492,1.089,9.8015e-05
1.15299654006958,-2.130,0.007,7.020,1.045,9.7926e-05
1.1526637077331543,-2.144,0.005,6.743,1.021,9.7836e-05
1.1559033393859863,-2.094,0.007,6.932,1.047,9.7743e-05
1.2865962982177734,-2.182,0.006,7.224,1.075,9.7649e-05
1.3144888877868652,-2.181,0.004,7.605,1.104,9.7553e-05
1.2508668899536133,-2.184,0.005,7.781,1.114,9.7455e-05
1.1594157218933105,-2.234,0.004,7.901,1.114,9.7355e-05
1.1625208854675293,-2.135,0.007,8.130,1.137,9.7253e-05
1.1596722602844238,-2.093,0.008,8.348,1.173,9.7150e-05
1.1597001552581787,-2.176,0.005,8.072,1.158,9.7044e-05
1.1590540409088135,-2.169,0.008,7.487,1.105,9.6937e-05
1.161055326461792,-2.169,0.006,7.085,1.063,9.6827e-05
1.1556155681610107,-2.114,0.006,7.048,1.050,9.6716e-05
1.153994083404541,-2.177,0.005,7.393,1.072,9.6604e-05
1.1547231674194336,-2.102,0.005,8.093,1.133,9.6489e-05
1.1534876823425293,-2.109,0.004,8.647,1.189,9.6372e-05
1.152695894241333,-2.175,0.006,8.642,1.199,9.6254e-05
1.1549017429351807,-2.148,0.005,8.558,1.195,9.6134e-05
1.1526858806610107,-2.193,0.005,8.584,1.200,9.6012e-05
1.1528809070587158,-2.148,0.005,8.330,1.172,9.5888e-05
1.152848482131958,-2.172,0.005,7.855,1.117,9.5762e-05
1.1533801555633545,-2.231,0.003,7.439,1.076,9.5635e-05
1.1535470485687256,-2.171,0.004,7.335,1.068,9.5505e-05
1.2948129177093506,-2.242,0.004,7.661,1.099,9.5374e-05
1.1544523239135742,-2.290,0.003,8.020,1.134,9.5241e-05
1.1542298793792725,-2.172,0.004,8.110,1.146,9.5107e-05
1.1528749465942383,-2.182,0.005,8.024,1.140,9.4970e-05
1.1549079418182373,-2.187,0.004,7.950,1.135,9.4832e-05
1.1541826725006104,-2.193,0.006,7.962,1.139,9.4692e-05
1.1533477306365967,-2.287,0.005,7.925,1.141,9.4550e-05
1.1525986194610596,-2.213,0.004,8.119,1.161,9.4407e-05
1.1530420780181885,-2.221,0.004,8.252,1.169,9.4262e-05
1.1517980098724365,-2.235,0.003,8.663,1.206,9.4115e-05
1.1531434059143066,-2.162,0.007,8.573,1.196,9.3966e-05
1.1534509658813477,-2.224,0.005,8.224,1.161,9.3815e-05
1.1540908813476562,-2.264,0.002,7.774,1.115,9.3663e-05
1.1648576259613037,-2.225,0.003,7.738,1.107,9.3509e-05
1.152724027633667,-2.231,0.005,8.066,1.133,9.3354e-05
1.1540813446044922,-2.177,0.005,8.431,1.167,9.3196e-05
1.1530706882476807,-2.185,0.005,8.662,1.189,9.3037e-05
1.1524403095245361,-2.244,0.003,8.604,1.189,9.2876e-05
1.1527538299560547,-2.216,0.002,8.607,1.196,9.2714e-05
1.1528661251068115,-2.268,0.003,8.481,1.194,9.2550e-05
1.2856674194335938,-2.152,0.003,8.721,1.221,9.2384e-05
1.1533210277557373,-2.196,0.004,8.829,1.229,9.2216e-05
1.1544785499572754,-2.155,0.005,8.735,1.211,9.2047e-05
1.1535954475402832,-2.154,0.004,8.404,1.170,9.1876e-05
1.1528217792510986,-2.212,0.005,8.284,1.150,9.1704e-05
1.155320405960083,-2.250,0.004,8.425,1.158,9.1530e-05
1.1523914337158203,-2.283,0.005,8.624,1.178,9.1354e-05
1.1529169082641602,-2.077,0.005,8.506,1.178,9.1177e-05
1.1526696681976318,-2.189,0.004,8.073,1.147,9.0998e-05
1.1533169746398926,-2.179,0.004,7.770,1.124,9.0817e-05
1.1528613567352295,-2.243,0.005,7.976,1.142,9.0635e-05
1.15293288230896,-2.277,0.002,8.406,1.178,9.0451e-05
1.1539921760559082,-2.201,0.004,9.145,1.246,9.0265e-05
1.153804063796997,-2.104,0.007,9.444,1.279,9.0078e-05
1.1883020401000977,-2.279,0.003,9.196,1.266,8.9890e-05
1.1562094688415527,-2.188,0.004,8.373,1.197,8.9700e-05
1.1538078784942627,-2.305,0.002,8.186,1.174,8.9508e-05
1.152942419052124,-2.180,0.005,8.278,1.175,8.9314e-05
1.1535396575927734,-2.197,0.004,8.471,1.186,8.9120e-05
1.1520676612854004,-2.152,0.006,8.604,1.193,8.8923e-05
2.4579122066497803,-2.222,0.004,8.706,1.193,8.8725e-05
1.1519160270690918,-2.271,0.004,8.897,1.193,8.8526e-05
1.153364658355713,-2.222,0.004,9.313,1.211,8.8325e-05
1.153581142425537,-2.223,0.005,9.922,1.251,8.8122e-05
1.1519925594329834,-2.240,0.004,10.290,1.277,8.7918e-05
1.1517083644866943,-2.206,0.005,9.867,1.244,8.7713e-05
1.1538081169128418,-2.208,0.007,9.106,1.190,8.7506e-05
1.1516544818878174,-2.249,0.005,8.477,1.145,8.7297e-05
1.1529440879821777,-2.155,0.005,8.107,1.121,8.7087e-05
1.152414321899414,-2.142,0.004,8.067,1.127,8.6876e-05
1.1521437168121338,-2.282,0.003,8.199,1.147,8.6663e-05
1.152036428451538,-2.196,0.005,8.159,1.146,8.6448e-05
1.1522893905639648,-2.188,0.005,8.428,1.170,8.6233e-05
1.1527001857757568,-2.237,0.005,8.782,1.208,8.6015e-05
1.1528046131134033,-2.190,0.005,9.118,1.246,8.5797e-05
1.1523380279541016,-2.230,0.004,9.146,1.257,8.5577e-05
1.1520416736602783,-2.205,0.005,8.856,1.234,8.5355e-05
1.1538972854614258,-2.188,0.006,8.555,1.203,8.5133e-05
1.1518864631652832,-2.287,0.002,8.344,1.181,8.4908e-05
1.1514008045196533,-2.250,0.003,8.136,1.160,8.4683e-05
1.4281325340270996,-2.302,0.002,8.202,1.160,8.4456e-05
1.1522057056427002,-2.290,0.004,8.454,1.181,8.4227e-05
1.1538822650909424,-2.194,0.004,8.611,1.197,8.3998e-05
1.1538708209991455,-2.300,0.002,8.812,1.216,8.3767e-05
1.1564178466796875,-2.165,0.005,8.688,1.207,8.3534e-05
1.1529390811920166,-2.309,0.002,8.523,1.193,8.3301e-05
1.1520073413848877,-2.239,0.004,8.411,1.184,8.3066e-05
1.1547441482543945,-2.275,0.003,8.382,1.182,8.2829e-05
1.1515076160430908,-2.230,0.004,8.152,1.158,8.2592e-05
1.1518702507019043,-2.264,0.005,8.142,1.152,8.2353e-05
1.1517176628112793,-2.278,0.005,8.209,1.159,8.2113e-05
1.152904748916626,-2.315,0.003,8.502,1.182,8.1871e-05
1.1523730754852295,-2.278,0.003,9.200,1.239,8.1629e-05
1.1524686813354492,-2.207,0.004,9.215,1.239,8.1385e-05
1.1553585529327393,-2.174,0.004,8.802,1.208,8.1139e-05
1.1530003547668457,-2.305,0.002,8.463,1.177,8.0893e-05
1.1535632610321045,-2.266,0.003,8.405,1.170,8.0645e-05
1.156930685043335,-2.179,0.005,8.732,1.201,8.0397e-05
1.3046140670776367,-2.260,0.004,9.223,1.241,8.0146e-05
1.1525583267211914,-2.224,0.004,9.289,1.244,7.9895e-05
1.381305456161499,-2.262,0.004,8.894,1.204,7.9643e-05
1.1520717144012451,-2.268,0.004,8.535,1.170,7.9389e-05
1.152576208114624,-2.247,0.005,8.742,1.188,7.9135e-05
1.1526987552642822,-2.250,0.004,9.083,1.217,7.8879e-05
1.15334153175354,-2.219,0.005,9.206,1.227,7.8622e-05
1.1534128189086914,-2.123,0.006,8.669,1.178,7.8363e-05
1.1522011756896973,-2.234,0.005,8.442,1.152,7.8104e-05
1.1519839763641357,-2.216,0.004,8.622,1.162,7.7844e-05
1.153979778289795,-2.207,0.005,8.938,1.191,7.7582e-05
1.1528124809265137,-2.186,0.004,8.706,1.180,7.7320e-05
1.1517035961151123,-2.255,0.003,8.252,1.155,7.7056e-05
1.1513092517852783,-2.258,0.004,7.837,1.124,7.6791e-05
1.1523995399475098,-2.165,0.004,7.819,1.122,7.6526e-05
1.1523642539978027,-2.263,0.003,8.128,1.149,7.6259e-05
1.1523480415344238,-2.314,0.003,8.438,1.170,7.5991e-05
1.1526751518249512,-2.288,0.003,8.877,1.199,7.5722e-05
1.154883861541748,-2.271,0.003,9.264,1.226,7.5452e-05
1.1510486602783203,-2.239,0.003,9.376,1.234,7.5181e-05
1.1523306369781494,-2.287,0.003,9.126,1.211,7.4909e-05
1.1539132595062256,-2.175,0.004,8.965,1.203,7.4636e-05
1.3395764827728271,-2.233,0.003,8.915,1.199,7.4363e-05
1.152397632598877,-2.252,0.005,8.631,1.174,7.4088e-05
1.1633691787719727,-2.170,0.004,8.378,1.146,7.3812e-05
1.1517510414123535,-2.230,0.004,8.237,1.126,7.3535e-05
1.1519765853881836,-2.224,0.004,8.556,1.150,7.3258e-05
1.1531784534454346,-2.185,0.005,9.258,1.213,7.2979e-05
1.1534106731414795,-2.320,0.002,10.183,1.290,7.2700e-05
1.1513376235961914,-2.168,0.007,10.518,1.318,7.2419e-05
1.1517763137817383,-2.058,0.007,9.910,1.277,7.2138e-05
1.154439926147461,-2.262,0.003,9.352,1.237,7.1856e-05
1.1520113945007324,-2.145,0.007,8.626,1.190,7.1573e-05
1.1526339054107666,-2.248,0.004,8.368,1.184,7.1289e-05
1.1515922546386719,-2.271,0.004,8.275,1.183,7.1004e-05
1.1530392169952393,-2.080,0.008,8.021,1.160,7.0719e-05
1.151426076889038,-2.291,0.002,7.969,1.149,7.0432e-05
1.1629931926727295,-2.254,0.004,8.239,1.165,7.0145e-05
1.152672290802002,-2.277,0.003,8.670,1.192,6.9857e-05
1.1536405086517334,-2.287,0.003,9.215,1.230,6.9569e-05
1.1569790840148926,-2.294,0.003,9.279,1.229,6.9279e-05
1.1516785621643066,-2.267,0.003,8.975,1.201,6.8989e-05
1.3122239112854004,-2.279,0.004,8.296,1.146,6.8698e-05
1.151822805404663,-2.269,0.003,7.744,1.101,6.8406e-05
1.151437520980835,-2.176,0.006,7.647,1.100,6.8114e-05
1.1523211002349854,-2.356,0.002,7.758,1.112,6.7821e-05
1.151895523071289,-2.251,0.004,7.788,1.114,6.7527e-05
1.151689052581787,-2.207,0.005,7.723,1.103,6.7232e-05
1.1528394222259521,-2.229,0.003,7.896,1.108,6.6937e-05
1.152921199798584,-2.229,0.006,8.217,1.131,6.6641e-05
1.1632661819458008,-2.234,0.004,8.751,1.176,6.6344e-05
1.151336431503296,-2.243,0.003,9.001,1.192,6.6047e-05
1.1540281772613525,-2.258,0.003,8.977,1.190,6.5749e-05
1.151432752609253,-2.276,0.003,8.678,1.170,6.5451e-05
1.1525583267211914,-2.263,0.003,8.330,1.145,6.5152e-05
1.152040719985962,-2.250,0.004,8.243,1.139,6.4852e-05
1.1521894931793213,-2.226,0.004,8.240,1.138,6.4552e-05
1.1520872116088867,-2.303,0.003,8.208,1.130,6.4251e-05
1.1525158882141113,-2.245,0.004,8.310,1.141,6.3950e-05
1.154165267944336,-2.191,0.004,8.302,1.144,6.3648e-05
1.153430461883545,-2.226,0.003,8.386,1.155,6.3345e-05
1.1521539688110352,-2.179,0.005,8.756,1.197,6.3042e-05
1.550783634185791,-2.272,0.002,9.297,1.247,6.2739e-05
1.165571689605713,-2.267,0.004,9.418,1.257,6.2435e-05
1.1534810066223145,-2.252,0.006,9.098,1.229,6.2130e-05
1.1520450115203857,-2.216,0.004,8.790,1.196,6.1825e-05
1.152618169784546,-2.242,0.005,8.710,1.186,6.1520e-05
1.152071475982666,-2.244,0.005,8.673,1.183,6.1214e-05
1.152280569076538,-2.351,0.002,8.597,1.178,6.0907e-05
1.1539356708526611,-2.297,0.003,8.539,1.176,6.0600e-05
1.1531314849853516,-2.253,0.003,8.354,1.161,6.0293e-05
1.1530890464782715,-2.227,0.005,8.179,1.146,5.9986e-05
1.152543306350708,-2.275,0.004,8.205,1.148,5.9678e-05
1.1570558547973633,-2.216,0.003,8.441,1.171,5.9369e-05
1.1521697044372559,-2.318,0.003,8.741,1.196,5.9060e-05
1.152338981628418,-2.263,0.003,8.979,1.210,5.8751e-05
1.162034273147583,-2.241,0.003,8.909,1.201,5.8442e-05
1.1519176959991455,-2.277,0.003,8.844,1.192,5.8132e-05
1.1520085334777832,-2.268,0.003,8.753,1.179,5.7822e-05
1.1528444290161133,-2.281,0.003,8.688,1.170,5.7511e-05
1.1526679992675781,-2.184,0.004,8.695,1.174,5.7201e-05
1.1528081893920898,-2.275,0.002,8.823,1.190,5.6890e-05
1.3471217155456543,-2.337,0.002,8.986,1.208,5.6578e-05
1.1544761657714844,-2.285,0.002,9.053,1.213,5.6267e-05
1.1523559093475342,-2.342,0.002,8.919,1.200,5.5955e-05
1.1518433094024658,-2.198,0.006,8.786,1.190,5.5643e-05
1.1523497104644775,-2.282,0.003,8.695,1.181,5.5331e-05
1.1525425910949707,-2.298,0.003,8.768,1.187,5.5018e-05
1.152207612991333,-2.192,0.005,8.928,1.202,5.4705e-05
1.1632835865020752,-2.262,0.004,9.314,1.235,5.4393e-05
1.1527438163757324,-2.274,0.004,9.690,1.266,5.4080e-05
1.1538312435150146,-2.242,0.004,9.600,1.263,5.3766e-05
1.153353214263916,-2.250,0.003,9.134,1.225,5.3453e-05
1.1519732475280762,-2.300,0.003,8.619,1.180,5.3140e-05
1.1538047790527344,-2.235,0.004,8.318,1.152,5.2826e-05
1.1524710655212402,-2.078,0.009,8.239,1.147,5.2512e-05
1.1523263454437256,-2.234,0.005,8.402,1.162,5.2198e-05
1.1542885303497314,-2.314,0.003,8.775,1.193,5.1885e-05
1.152848482131958,-2.225,0.004,9.143,1.221,5.1571e-05
1.1557903289794922,-2.222,0.004,9.281,1.227,5.1257e-05
1.1536366939544678,-2.205,0.005,9.234,1.217,5.0942e-05
1.1540122032165527,-2.258,0.003,9.381,1.220,5.0628e-05
1.8618073463439941,-2.244,0.004,9.431,1.217,5.0314e-05
1.1526100635528564,-2.230,0.004,9.573,1.227,5.0000e-05
1.153749942779541,-2.278,0.005,9.662,1.236,4.9686e-05
1.1520960330963135,-2.305,0.002,9.664,1.237,4.9372e-05
1.1526873111724854,-2.240,0.004,9.197,1.202,4.9058e-05
1.1524243354797363,-2.264,0.003,8.642,1.159,4.8744e-05
1.153615951538086,-2.316,0.003,8.252,1.126,4.8430e-05
1.1522226333618164,-2.314,0.003,8.041,1.106,4.8116e-05
1.152930498123169,-2.243,0.003,8.068,1.109,4.7802e-05
1.1539225578308105,-2.389,0.001,8.255,1.124,4.7488e-05
1.1540067195892334,-2.245,0.004,8.594,1.155,4.7174e-05
1.1524810791015625,-2.228,0.004,8.927,1.179,4.6861e-05
1.1633014678955078,-2.222,0.004,9.011,1.181,4.6547e-05
1.155343770980835,-2.233,0.004,8.899,1.167,4.6234e-05
1.1526296138763428,-2.304,0.003,8.858,1.156,4.5921e-05
1.1523230075836182,-2.263,0.004,8.951,1.161,4.5607e-05
1.152280569076538,-2.204,0.003,9.037,1.173,4.5295e-05
1.1529133319854736,-2.287,0.004,9.160,1.189,4.4982e-05
1.1534104347229004,-2.256,0.005,9.069,1.183,4.4669e-05
1.1528494358062744,-2.251,0.004,8.884,1.171,4.4357e-05
1.2965517044067383,-2.221,0.004,8.693,1.158,4.4045e-05
1.1521284580230713,-2.231,0.003,8.470,1.143,4.3733e-05
1.152021884918213,-2.212,0.004,8.435,1.144,4.3422e-05
1.1556196212768555,-2.217,0.005,8.490,1.151,4.3111e-05
1.1519966125488281,-2.255,0.003,8.560,1.161,4.2800e-05
1.1519689559936523,-2.313,0.003,8.643,1.171,4.2489e-05
1.3235695362091064,-2.306,0.004,8.707,1.176,4.2178e-05
1.152336597442627,-2.295,0.004,8.782,1.179,4.1868e-05
1.1522400379180908,-2.211,0.004,8.845,1.186,4.1558e-05
1.1528782844543457,-2.342,0.004,8.963,1.197,4.1249e-05
1.153792381286621,-2.214,0.006,9.148,1.214,4.0940e-05
1.1539573669433594,-2.238,0.004,9.451,1.240,4.0631e-05
1.1526589393615723,-2.236,0.004,9.709,1.259,4.0323e-05
1.1524171829223633,-2.189,0.005,9.751,1.260,4.0015e-05
1.1538169384002686,-2.243,0.005,9.603,1.244,3.9707e-05
1.1520845890045166,-2.316,0.003,9.485,1.231,3.9400e-05
1.1515352725982666,-2.251,0.003,9.401,1.221,3.9093e-05
1.1530017852783203,-2.315,0.003,9.347,1.215,3.8787e-05
1.1603872776031494,-2.309,0.003,9.283,1.209,3.8481e-05
1.152271032333374,-2.261,0.005,9.259,1.211,3.8175e-05
1.2961180210113525,-2.243,0.005,9.247,1.218,3.7870e-05
1.1529664993286133,-2.228,0.004,9.211,1.223,3.7566e-05
1.152010202407837,-2.244,0.003,9.299,1.236,3.7262e-05
1.153421401977539,-2.324,0.002,9.369,1.246,3.6958e-05
1.1550962924957275,-2.308,0.003,9.271,1.240,3.6655e-05
1.154475212097168,-2.285,0.006,9.171,1.234,3.6352e-05
1.1542513370513916,-2.333,0.003,9.104,1.229,3.6051e-05
1.1533756256103516,-2.295,0.003,8.954,1.217,3.5749e-05
1.157120943069458,-2.336,0.004,8.841,1.208,3.5448e-05
1.153331995010376,-2.247,0.003,8.790,1.203,3.5148e-05
1.1542224884033203,-2.356,0.002,8.779,1.199,3.4848e-05
1.1550800800323486,-2.291,0.003,8.799,1.197,3.4549e-05
1.154895544052124,-2.351,0.003,8.827,1.195,3.4251e-05
1.1540780067443848,-2.277,0.003,8.832,1.189,3.3953e-05
1.1565914154052734,-2.236,0.003,8.921,1.191,3.3656e-05
1.1540632247924805,-2.260,0.003,8.975,1.191,3.3359e-05
1.1531658172607422,-2.292,0.003,8.938,1.184,3.3063e-05
1.1532320976257324,-2.331,0.002,8.791,1.171,3.2768e-05
1.1526954174041748,-2.252,0.004,8.719,1.166,3.2473e-05
1.1539556980133057,-2.316,0.003,8.745,1.170,3.2179e-05
1.2920832633972168,-2.282,0.004,8.922,1.184,3.1886e-05
1.153747797012329,-2.253,0.004,9.158,1.200,3.1594e-05
1.154008150100708,-2.294,0.003,9.338,1.211,3.1302e-05
1.1519439220428467,-2.263,0.003,9.432,1.213,3.1011e-05
1.1630771160125732,-2.235,0.005,9.229,1.191,3.0721e-05
1.1541156768798828,-2.341,0.002,9.080,1.174,3.0431e-05
1.153568983078003,-2.322,0.003,8.905,1.156,3.0143e-05
1.1527087688446045,-2.275,0.004,8.842,1.150,2.9855e-05
1.152350902557373,-2.237,0.007,8.954,1.161,2.9568e-05
1.1538338661193848,-2.298,0.002,9.079,1.174,2.9281e-05
1.799945592880249,-2.304,0.004,9.154,1.183,2.8996e-05
1.1533401012420654,-2.333,0.003,9.137,1.186,2.8711e-05
1.1534950733184814,-2.296,0.003,9.097,1.186,2.8427e-05
1.1556682586669922,-2.312,0.002,9.121,1.188,2.8144e-05
1.1543726921081543,-2.327,0.003,9.131,1.190,2.7862e-05
1.1573681831359863,-2.329,0.003,9.162,1.193,2.7581e-05
1.1662940979003906,-2.280,0.004,9.270,1.204,2.7301e-05
1.1550302505493164,-2.321,0.003,9.339,1.210,2.7021e-05
1.1553053855895996,-2.275,0.004,9.331,1.210,2.6743e-05
1.1553840637207031,-2.303,0.002,9.299,1.206,2.6465e-05
1.3181836605072021,-2.269,0.004,9.354,1.211,2.6188e-05
1.1548898220062256,-2.219,0.004,9.354,1.211,2.5912e-05
1.1566202640533447,-2.312,0.003,9.396,1.214,2.5638e-05
1.1570940017700195,-2.352,0.002,9.358,1.211,2.5364e-05
1.1553120613098145,-2.290,0.004,9.347,1.212,2.5091e-05
1.1550335884094238,-2.206,0.005,9.458,1.222,2.4819e-05
1.1567480564117432,-2.270,0.003,9.523,1.229,2.4548e-05
1.1551156044006348,-2.198,0.005,9.529,1.232,2.4278e-05
1.1550102233886719,-2.329,0.002,9.488,1.230,2.4009e-05
1.166715145111084,-2.357,0.002,9.401,1.224,2.3741e-05
1.1554670333862305,-2.303,0.002,9.346,1.219,2.3475e-05
1.1552362442016602,-2.271,0.003,9.287,1.215,2.3209e-05
1.1554725170135498,-2.338,0.003,9.276,1.214,2.2944e-05
1.1549944877624512,-2.259,0.003,9.316,1.218,2.2680e-05
1.152742624282837,-2.303,0.003,9.453,1.229,2.2418e-05
1.1528325080871582,-2.305,0.003,9.548,1.235,2.2156e-05
1.1544642448425293,-2.291,0.003,9.638,1.241,2.1896e-05
1.1528468132019043,-2.310,0.003,9.758,1.249,2.1637e-05
1.1537516117095947,-2.262,0.004,9.843,1.252,2.1378e-05
1.1549274921417236,-2.256,0.003,9.926,1.256,2.1121e-05
1.2840843200683594,-2.317,0.004,9.974,1.259,2.0866e-05
1.1528472900390625,-2.318,0.003,9.929,1.254,2.0611e-05
1.1536495685577393,-2.320,0.002,9.857,1.247,2.0357e-05
1.1549201011657715,-2.269,0.003,9.760,1.241,2.0105e-05
1.1541309356689453,-2.268,0.003,9.772,1.242,1.9854e-05
1.151897668838501,-2.370,0.003,9.735,1.241,1.9604e-05
1.1530792713165283,-2.282,0.004,9.665,1.236,1.9355e-05
1.1549546718597412,-2.280,0.003,9.601,1.232,1.9107e-05
1.15311598777771,-2.282,0.003,9.545,1.228,1.8861e-05
